0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.7639580965042114,0.6453449726104736,2.555754008426448e-07,0.733165442943573,0.5946104526519775,-0.017239436507225,0.7227311730384827,0.49909508228302,-0.0189183503389358,0.7522501349449158,0.4332515895366668,-0.0192737858742475,0.7869333624839783,0.4104847013950348,-0.021951999515295,0.7235813140869141,0.3982602655887604,-0.003632514970377,0.7134648561477661,0.3051769435405731,-0.0114199193194508,0.7086371779441833,0.2451231181621551,-0.0198506861925125,0.7046639323234558,0.1920309513807296,-0.0281531680375337,0.7541157603263855,0.3916298151016235,-0.0092995436862111,0.7559903860092163,0.2765559256076813,-0.0155156217515468,0.7566241025924683,0.1992641985416412,-0.0264608301222324,0.7577573657035828,0.1346472203731537,-0.0348777882754802,0.7805727124214172,0.4158417582511902,-0.0183185674250125,0.7906641364097595,0.3184409737586975,-0.037092737853527,0.79170823097229,0.2500414252281189,-0.0589292123913764,0.7975203394889832,0.1875779926776886,-0.0741017162799835,0.8020486235618591,0.4624213576316833,-0.0281215421855449,0.7863979935646057,0.4355237185955047,-0.0552746877074241,0.7734227180480957,0.4793168306350708,-0.0656372085213661,0.7723991870880127,0.5193635821342468,-0.0713180676102638,w
0.6345973014831543,0.7386810183525085,4.1507328774059726e-07,0.5826958417892456,0.6956019997596741,-0.0190642997622489,0.5442960262298584,0.6123261451721191,-0.0338460020720958,0.552800178527832,0.5280594229698181,-0.050810620188713,0.5861272811889648,0.481279194355011,-0.0668306350708007,0.5588058233261108,0.4734715223312378,-0.0233492236584424,0.5295023918151855,0.3621772527694702,-0.0479063279926776,0.5109615325927734,0.2941364049911499,-0.0621801801025867,0.4969147443771362,0.2336243987083435,-0.0706565454602241,0.599966824054718,0.457054078578949,-0.0318660698831081,0.5770238637924194,0.3324546813964844,-0.0593229457736015,0.562808096408844,0.2503403425216675,-0.0760902017354965,0.5504423975944519,0.1830193102359771,-0.0831965506076812,0.6387915015220642,0.4727131128311157,-0.0421119704842567,0.5962036848068237,0.4738602340221405,-0.07952531427145,0.5777627229690552,0.5594918131828308,-0.0853339955210685,0.5692867040634155,0.6233288049697876,-0.0780074521899223,0.6657229661941528,0.5091521739959717,-0.053630169481039,0.6192185282707214,0.5287341475486755,-0.0804050788283348,0.5999415516853333,0.6023114919662476,-0.0774913877248764,0.5926039814949036,0.6622058153152466,-0.0681872814893722,v
0.2423281520605087,0.4179528355598449,2.5382806256857293e-07,0.2635602355003357,0.3846677243709564,-0.02430678345263,0.2685030698776245,0.3274514973163605,-0.0340651199221611,0.247210294008255,0.2811004519462585,-0.0417776070535182,0.2230662256479263,0.2504989802837372,-0.0477349162101745,0.268071174621582,0.2362770736217498,-0.0169773735105991,0.2730915546417236,0.1608359813690185,-0.0276594404131174,0.2733720242977142,0.1148423254489898,-0.0349179469048976,0.2701327204704284,0.0762457847595214,-0.0391702875494957,0.2444141656160354,0.2327582091093063,-0.014557191170752,0.2395637333393097,0.1569250971078872,-0.0284665413200855,0.232529729604721,0.1106946021318435,-0.0387647375464439,0.22398042678833,0.0737854242324829,-0.0439228676259517,0.2243510484695434,0.2474798858165741,-0.0148152466863393,0.2138536274433136,0.1992084681987762,-0.0339337103068828,0.2199243903160095,0.2280102521181106,-0.0409780479967594,0.2243713438510894,0.2549010515213012,-0.0400795452296733,0.2056707143783569,0.2719254493713379,-0.0171257965266704,0.190175712108612,0.2201314270496368,-0.0294363684952259,0.1798246204853058,0.1869900077581405,-0.0336128771305084,0.1710591167211532,0.1545310318470001,-0.0344394221901893,7
0.221229732,0.670214534,1.77e-07,0.223261163,0.636570275,-0.019683275,0.214041173,0.592119277,-0.024743672,0.19575949,0.555290401,-0.027942838,0.181899354,0.526932538,-0.029891575,0.212564602,0.534571528,-0.007350678,0.202722013,0.482019335,-0.0171708,0.194136187,0.448998034,-0.023471382,0.186660841,0.420577586,-0.026849732,0.196918011,0.544472218,-0.00288615,0.176051527,0.500739455,-0.017781654,0.157436103,0.478864551,-0.026799817,0.143064469,0.463294715,-0.029327126,0.185465887,0.562667668,-0.000928909,0.167485237,0.552534759,-0.023499932,0.17531158,0.586365461,-0.029339988,0.184400395,0.612220168,-0.025334198,0.178151876,0.584087789,-0.000101153,0.16441834,0.574272573,-0.019100638,0.171520948,0.599767029,-0.021921331,0.180272162,0.619964302,-0.018285971,k
0.216903731226921,0.9222184419631958,7.081760031724116e-07,0.2625743746757507,0.8776594400405884,-0.0404164902865886,0.2873249351978302,0.7933765053749084,-0.0583471022546291,0.2377723008394241,0.7381342053413391,-0.0716859400272369,0.1813651621341705,0.7028869390487671,-0.0868065655231475,0.2728855609893799,0.5785877704620361,-0.0391496904194355,0.2927780449390411,0.4330231547355652,-0.0623703189194202,0.3043009638786316,0.3389120399951935,-0.0803836286067962,0.3097403645515442,0.255671739578247,-0.0934227406978607,0.223466008901596,0.5540475249290466,-0.0403677485883235,0.2244670242071151,0.3831479549407959,-0.0589932687580585,0.2167019844055175,0.2818383574485779,-0.078006312251091,0.209295392036438,0.201581984758377,-0.0897046849131584,0.1834317445755005,0.5736709833145142,-0.0454270206391811,0.164215013384819,0.4384059607982635,-0.0742998048663139,0.1512318551540374,0.3405328094959259,-0.1027895286679267,0.1430830657482147,0.2561953365802765,-0.1214252933859825,0.1505813598632812,0.6312132477760315,-0.0530867874622345,0.1345345824956894,0.5944803953170776,-0.087206557393074,0.1455628275871276,0.639370322227478,-0.0988784655928611,0.1617345213890075,0.6913582682609558,-0.1030600443482399,6
0.8281134366989136,0.4962254762649536,5.466277741561498e-08,0.8096210956573486,0.4553688764572143,-0.0252310335636138,0.8035065531730652,0.3950669765472412,-0.0384212508797645,0.8206501007080078,0.3403264880180359,-0.0501036792993545,0.8391965627670288,0.3016300797462463,-0.0603227242827415,0.7872697114944458,0.3116005957126617,-0.0193163771182298,0.7942101359367371,0.2205480486154556,-0.0378761067986488,0.7988051772117615,0.162593811750412,-0.0505114160478115,0.8016838431358337,0.1105865687131881,-0.0594383664429187,0.8119751811027527,0.3158246874809265,-0.0169922951608896,0.8324036002159119,0.2751849293708801,-0.0481763929128646,0.8304703831672668,0.3335524201393127,-0.0571013055741786,0.8206706643104553,0.3743167817592621,-0.0555945187807083,0.8344487547874451,0.3285595774650574,-0.0174609199166297,0.8488996624946594,0.3039720058441162,-0.0450323373079299,0.843859851360321,0.3579886257648468,-0.0406451672315597,0.8338374495506287,0.3892794251441955,-0.0301854666322469,0.8523406386375427,0.3497994244098663,-0.0203062165528535,0.8614454865455627,0.3239572048187256,-0.0366550274193286,0.8565710186958313,0.3649241924285888,-0.0306553654372692,0.8493724465370178,0.3926635384559631,-0.0214553158730268,r
0.487653732,0.344631374,5.14e-07,0.466899335,0.219560668,-0.037084863,0.378181487,0.122779243,-0.042904802,0.296775997,0.125251949,-0.046698146,0.24683103,0.204534695,-0.048603732,0.30399549,0.123451687,-0.014347686,0.222967923,0.088087276,-0.033503894,0.172179341,0.079212874,-0.045505635,0.123649761,0.071426228,-0.053738266,0.289396286,0.207211494,-0.014172863,0.200196028,0.176194772,-0.042347349,0.140744954,0.157831818,-0.059068184,0.089706093,0.142903626,-0.065885529,0.295089602,0.297287911,-0.01892079,0.248553991,0.275939554,-0.075238846,0.324364543,0.265734762,-0.082493559,0.379623979,0.263104051,-0.069354787,0.314232886,0.386562973,-0.025583511,0.291028112,0.347614795,-0.077474505,0.349998802,0.333018243,-0.081044652,0.394789219,0.327729136,-0.071052507,h
0.1256552934646606,0.6578137278556824,-4.82791513434222e-08,0.1280851662158966,0.6265514492988586,-0.0286665856838226,0.1144308596849441,0.5869057178497314,-0.0387260913848876,0.0886695310473442,0.5670872926712036,-0.0449608564376831,0.0661504194140434,0.5486549139022827,-0.0481214970350265,0.1102038249373436,0.4887906908988952,-0.0172250792384147,0.0910817012190818,0.4262449741363525,-0.0337800718843936,0.0728220716118812,0.3943431377410888,-0.0443454682826995,0.0556349642574787,0.3682594299316406,-0.0504931434988975,0.0947385802865028,0.5041505694389343,-0.0102681722491979,0.0697112530469894,0.5034730434417725,-0.0323869958519935,0.0788021683692932,0.5415595173835754,-0.0388369187712669,0.0927073583006858,0.551042914390564,-0.037687998265028,0.0798298940062522,0.5249563455581665,-0.0073812776245176,0.0588728189468383,0.5283598899841309,-0.0292409844696521,0.0697910785675048,0.5622559189796448,-0.0291546713560819,0.0822349935770034,0.5631663799285889,-0.0229933019727468,0.0695606619119644,0.5472988486289978,-0.0073873628862202,0.0522007383406162,0.5501973032951355,-0.0217743925750255,0.0622791796922683,0.5739087462425232,-0.0200365483760833,0.0745253786444664,0.5806540250778198,-0.0140666086226701,1
0.387108803,0.26714766,-2.14e-07,0.376068294,0.255614758,-0.076577827,0.326648057,0.26047039,-0.110496506,0.270340741,0.302896023,-0.131099328,0.220549092,0.334137231,-0.150152892,0.280450404,0.081145972,-0.090934709,0.194085568,0.095867664,-0.132782176,0.137960091,0.103146195,-0.163589731,0.088896051,0.116852827,-0.184728876,0.256716728,0.139788955,-0.066526055,0.19938755,0.242913306,-0.126196861,0.204992622,0.347900629,-0.159501031,0.216309741,0.4191176,-0.173901275,0.241217971,0.203354791,-0.046783675,0.1931234,0.292430311,-0.102089539,0.204042584,0.381391704,-0.126163691,0.221090183,0.443629682,-0.131554678,0.239472032,0.254327267,-0.031970978,0.206574827,0.323068321,-0.077872247,0.210777,0.382714301,-0.098306499,0.222175002,0.432826221,-0.104174964,p
0.648960948,0.860954046,-4.18e-07,0.624803782,0.787055075,-0.007156153,0.628881156,0.704259515,-0.01295732,0.649467885,0.653643906,-0.020154107,0.672924697,0.616165161,-0.025158031,0.672038078,0.631452143,-0.000690253,0.64453876,0.588461161,-0.023941914,0.626129985,0.639298856,-0.038868196,0.619523823,0.689738095,-0.044517599,0.690690815,0.648729861,-0.006130816,0.664250493,0.597061157,-0.023245379,0.642944694,0.631702781,-0.029469412,0.630044878,0.66886133,-0.029494103,0.701351166,0.679357231,-0.014676789,0.654812515,0.675616026,-0.030937523,0.635156751,0.727236569,-0.029391829,0.629880905,0.76306814,-0.024462704,0.70314908,0.71730268,-0.024710966,0.655833781,0.728345096,-0.03417797,0.637111723,0.770159841,-0.031383034,0.633018494,0.796663761,-0.026490651,n
